2006.01.10,21:00,1295.50000,1300.50000,1293.00000,1298.75000,3943
2006.01.11,21:00,1299.00000,1299.00000,1290.00000,1292.75000,2794
2006.01.12,21:00,1293.00000,1295.25000,1287.25000,1292.50000,2925
2006.01.15,21:00,1291.50000,1294.75000,1288.25000,1294.25000,166
2006.01.16,21:00,1294.00000,1294.50000,1282.00000,1282.25000,3135
2006.01.17,21:00,1282.00000,1287.25000,1274.75000,1281.00000,4849
2006.01.18,21:00,1281.25000,1292.50000,1280.75000,1288.50000,3598
2006.01.19,21:00,1288.25000,1288.75000,1264.25000,1265.50000,5491
2006.01.22,21:00,1264.75000,1272.25000,1263.25000,1267.25000,3932
2006.01.23,21:00,1267.50000,1275.75000,1266.75000,1270.75000,3639
2006.01.24,21:00,1270.50000,1275.50000,1261.75000,1271.50000,5136
2006.01.25,21:00,1271.25000,1280.25000,1270.75000,1277.75000,4397
2006.01.26,21:00,1277.50000,1290.00000,1277.00000,1286.50000,4234
2006.01.29,21:00,1288.25000,1291.25000,1286.25000,1287.50000,6679
2006.01.30,21:00,1287.25000,1290.00000,1277.25000,1278.00000,11204
2006.01.31,21:00,1277.75000,1287.00000,1275.75000,1286.00000,11725
2006.02.01,21:00,1285.75000,1286.50000,1270.00000,1271.25000,14660
2006.02.02,21:00,1271.50000,1276.00000,1263.00000,1265.75000,14102
2006.02.05,21:00,1265.00000,1270.00000,1263.50000,1268.25000,9285
2006.02.06,21:00,1268.50000,1269.50000,1255.50000,1258.00000,14866
2006.02.07,21:00,1258.25000,1269.25000,1255.25000,1268.00000,12729
2006.02.08,21:00,1267.75000,1277.25000,1264.75000,1266.50000,13677
2006.02.09,21:00,1266.25000,1272.50000,1256.50000,1269.25000,13487
2006.02.12,21:00,1267.75000,1268.75000,1260.00000,1265.25000,10005
2006.02.13,21:00,1265.50000,1281.00000,1262.50000,1277.25000,14385
2006.02.14,21:00,1277.50000,1283.25000,1272.25000,1282.25000,14959
2006.02.15,21:00,1282.00000,1292.25000,1280.50000,1291.25000,11677
2006.02.16,21:00,1291.00000,1291.75000,1285.50000,1288.25000,8745
2006.02.19,21:00,1287.50000,1289.25000,1286.00000,1288.25000,366
2006.02.20,21:00,1288.00000,1293.75000,1282.50000,1284.25000,11471
2006.02.21,21:00,1284.00000,1295.75000,1283.25000,1291.25000,10843
2006.02.22,21:00,1291.50000,1295.50000,1286.00000,1290.25000,11177
2006.02.23,21:00,1290.00000,1293.75000,1286.50000,1291.00000,9148
2006.02.26,21:00,1292.25000,1299.25000,1291.50000,1294.25000,8773
2006.02.27,21:00,1294.50000,1294.50000,1279.50000,1281.25000,13900
2006.02.28,21:00,1281.00000,1293.00000,1281.00000,1291.00000,10204
2006.03.01,21:00,1290.75000,1292.50000,1283.75000,1291.00000,12564
2006.03.02,21:00,1290.75000,1298.50000,1279.50000,1287.50000,15103
2006.03.05,21:00,1286.50000,1290.75000,1275.75000,1277.75000,11919
2006.03.06,21:00,1277.50000,1278.75000,1271.25000,1276.50000,12851
2006.03.07,21:00,1276.25000,1281.25000,1268.25000,1279.25000,14182
2006.03.08,21:00,1279.00000,1283.25000,1271.00000,1271.25000,4511
2006.03.09,21:00,1271.50000,1284.75000,1270.25000,1282.00000,2956
2006.03.12,21:00,1282.25000,1288.00000,1281.75000,1285.50000,1340
2006.03.13,21:00,1285.00000,1309.25000,1282.00000,1308.50000,4910
2006.03.14,21:00,1308.25000,1315.00000,1304.75000,1312.50000,10990
2006.03.15,21:00,1312.75000,1321.00000,1311.00000,1315.25000,12381
2006.03.16,21:00,1315.00000,1320.25000,1314.25000,1316.75000,8515
2006.03.19,21:00,1317.00000,1320.50000,1313.00000,1315.50000,8656
2006.03.20,21:00,1315.25000,1321.00000,1305.00000,1307.50000,12206
2006.03.21,21:00,1306.25000,1315.50000,1304.25000,1314.25000,9798
2006.03.22,21:00,1314.50000,1315.50000,1306.50000,1311.25000,8774
2006.03.23,21:00,1310.75000,1315.75000,1307.00000,1311.75000,8521
2006.03.26,21:00,1313.00000,1314.00000,1307.25000,1310.25000,6599
2006.03.27,21:00,1310.00000,1315.00000,1299.75000,1301.00000,9725
2006.03.28,21:00,1300.50000,1314.50000,1300.25000,1309.00000,10271
2006.03.29,21:00,1308.75000,1318.75000,1304.25000,1307.75000,11339
2006.03.30,21:00,1308.00000,1311.25000,1302.25000,1305.75000,7430
2006.04.02,21:00,1306.50000,1317.50000,1303.75000,1305.75000,11269
2006.04.03,21:00,1306.00000,1315.75000,1301.75000,1313.75000,10914
2006.04.04,21:00,1313.50000,1320.75000,1311.75000,1318.50000,11201
2006.04.05,21:00,1318.25000,1320.00000,1309.50000,1316.75000,9640
2006.04.06,21:00,1316.50000,1323.50000,1300.75000,1302.25000,14474
2006.04.09,21:00,1302.75000,1308.25000,1299.75000,1305.25000,9150
2006.04.10,21:00,1305.00000,1307.25000,1288.75000,1294.00000,12058
2006.04.11,21:00,1294.25000,1297.75000,1292.00000,1295.50000,8087
2006.04.12,21:00,1295.25000,1298.75000,1289.00000,1293.50000,8538
2006.04.16,21:00,1295.00000,1298.75000,1286.00000,1292.25000,8380
2006.04.17,21:00,1292.00000,1315.75000,1292.00000,1315.50000,13520
2006.04.18,21:00,1315.25000,1318.25000,1307.75000,1315.25000,11439
2006.04.19,21:00,1315.00000,1324.25000,1311.25000,1318.00000,11393
2006.04.20,21:00,1317.75000,1323.50000,1311.50000,1316.25000,9826
2006.04.23,21:00,1316.50000,1318.00000,1308.50000,1314.25000,8303
2006.04.24,21:00,1314.50000,1316.25000,1303.75000,1308.50000,11477
2006.04.25,21:00,1308.75000,1316.00000,1307.25000,1309.25000,9540
2006.04.26,21:00,1308.75000,1320.50000,1299.75000,1313.25000,16009
2006.04.27,21:00,1313.00000,1321.50000,1310.25000,1315.50000,9329
2006.04.30,21:00,1318.25000,1322.00000,1306.50000,1308.50000,10698
2006.05.01,21:00,1309.00000,1318.50000,1308.50000,1317.75000,10680
2006.05.02,21:00,1318.00000,1318.00000,1307.50000,1311.75000,8165
2006.05.03,21:00,1312.00000,1319.50000,1310.75000,1316.25000,8567
2006.05.04,21:00,1316.00000,1330.75000,1315.75000,1330.00000,10069
2006.05.07,21:00,1329.00000,1330.50000,1326.25000,1326.50000,6194
